Plot-Time     ,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24
9.06073,3.91744,4.035,3.80067,3.72173,4.11439,4.22987,3.60499,3.76018,4.07474,4.02629,4.10564,4.02567,3.61503,3.7588,3.47127,3.32577,3.904,3.79627,3.43416,3.72385,3.50622,3.75193,3.89708,3.46451
9.07287,3.90651,4.02375,3.79006,3.71135,4.10291,4.21807,3.59493,3.74969,4.06337,4.01506,4.09419,4.01444,3.60495,3.74831,3.46158,3.31649,3.89311,3.78568,3.42458,3.71347,3.49644,3.74146,3.88621,3.45484
9.08502,3.89562,4.01252,3.77949,3.701,4.09147,4.20631,3.5849,3.73923,4.05203,4.00386,4.08277,4.00324,3.59489,3.73786,3.45193,3.30724,3.88225,3.77512,3.41503,3.70311,3.48668,3.73102,3.87537,3.44521
9.09717,3.88475,4.00133,3.76895,3.69067,4.08005,4.19457,3.5749,3.7288,4.04073,3.99269,4.07138,3.99208,3.58486,3.72743,3.4423,3.29802,3.87142,3.76459,3.4055,3.69278,3.47696,3.72062,3.86456,3.4356
9.10931,3.87391,3.99017,3.75844,3.68038,4.06867,4.18287,3.56493,3.7184,4.02946,3.98155,4.06002,3.98094,3.57486,3.71703,3.43269,3.28882,3.86062,3.75409,3.396,3.68247,3.46726,3.71024,3.85378,3.42601
9.12146,3.86311,3.97904,3.74795,3.67011,4.05732,4.17121,3.55499,3.70803,4.01822,3.97045,4.04869,3.96984,3.56489,3.70666,3.42312,3.27964,3.84985,3.74361,3.38653,3.6722,3.45759,3.69989,3.84303,3.41645
9.1336,3.85233,3.96794,3.7375,3.65988,4.046,4.15957,3.54507,3.69768,4.00701,3.95937,4.0374,3.95876,3.55495,3.69632,3.41357,3.27049,3.83911,3.73317,3.37708,3.66196,3.44794,3.68956,3.8323,3.40692
9.14575,3.84159,3.95687,3.72707,3.64967,4.03472,4.14797,3.53518,3.68737,3.99583,3.94833,4.02614,3.94772,3.54503,3.68601,3.40405,3.26137,3.8284,3.72276,3.36766,3.65174,3.43832,3.67927,3.82161,3.39742
9.1579,3.83087,3.94583,3.71668,3.63949,4.02346,4.1364,3.52532,3.67708,3.98469,3.93731,4.01491,3.93671,3.53514,3.67573,3.39455,3.25227,3.81772,3.71237,3.35827,3.64156,3.42873,3.66901,3.81095,3.38794
9.17004,3.82018,3.93483,3.70631,3.62933,4.01224,4.12486,3.51549,3.66682,3.97357,3.92633,4.00371,3.92573,3.52528,3.66548,3.38508,3.2432,3.80707,3.70202,3.3489,3.6314,3.41917,3.65877,3.80032,3.37849
9.18219,3.80953,3.92385,3.69597,3.61921,4.00105,4.11335,3.50568,3.6566,3.96249,3.91538,3.99254,3.91478,3.51545,3.65525,3.37564,3.23415,3.79645,3.69169,3.33956,3.62127,3.40963,3.64857,3.78972,3.36907
9.19433,3.7989,3.9129,3.68566,3.60911,3.98989,4.10188,3.4959,3.6464,3.95143,3.90446,3.9814,3.90385,3.50564,3.64505,3.36622,3.22513,3.78586,3.68139,3.33024,3.61116,3.40012,3.63839,3.77915,3.35967
9.20648,3.7883,3.90199,3.67538,3.59905,3.97876,4.09044,3.48615,3.63622,3.94041,3.89356,3.9703,3.89296,3.49586,3.63489,3.35683,3.21613,3.7753,3.67112,3.32095,3.60109,3.39063,3.62824,3.76861,3.3503
9.21862,3.77774,3.8911,3.66513,3.58901,3.96766,4.07902,3.47642,3.62608,3.92942,3.8827,3.95922,3.88211,3.48611,3.62475,3.34747,3.20716,3.76477,3.66088,3.31169,3.59105,3.38117,3.61812,3.75809,3.34095
9.23077,3.7672,3.88025,3.6549,3.57899,3.95659,4.06765,3.46673,3.61597,3.91846,3.87187,3.94818,3.87128,3.47638,3.61463,3.33813,3.19821,3.75427,3.65067,3.30245,3.58103,3.37174,3.60802,3.74761,3.33163
9.24292,3.75669,3.86943,3.64471,3.56901,3.94555,4.0563,3.45706,3.60588,3.90753,3.86107,3.93716,3.86048,3.46668,3.60455,3.32882,3.18929,3.74379,3.64048,3.29324,3.57104,3.36233,3.59796,3.73716,3.32234
9.25506,3.74621,3.85863,3.63454,3.55906,3.93455,4.04498,3.44741,3.59582,3.89663,3.8503,3.92618,3.84971,3.45701,3.5945,3.31953,3.1804,3.73335,3.63033,3.28405,3.56108,3.35295,3.58792,3.72673,3.31307
9.26721,3.73576,3.84787,3.6244,3.54913,3.92357,4.0337,3.4378,3.58579,3.88576,3.83956,3.91523,3.83897,3.44737,3.58447,3.31027,3.17152,3.72293,3.6202,3.27489,3.55114,3.3436,3.57791,3.71633,3.30383
9.27935,3.72534,3.83714,3.61429,3.53923,3.91263,4.02245,3.42821,3.57579,3.87492,3.82885,3.90431,3.82826,3.43775,3.57447,3.30104,3.16268,3.71255,3.6101,3.26575,3.54124,3.33427,3.56793,3.70597,3.29461
9.2915,3.71495,3.82643,3.60421,3.52935,3.90171,4.01123,3.41864,3.56581,3.86411,3.81817,3.89342,3.81758,3.42816,3.5645,3.29183,3.15385,3.70219,3.60003,3.25664,3.53136,3.32497,3.55798,3.69563,3.28542
9.30364,3.70458,3.81576,3.59415,3.51951,3.89083,4.00004,3.40911,3.55587,3.85333,3.80752,3.88256,3.80693,3.4186,3.55455,3.28264,3.14505,3.69187,3.58999,3.24756,3.52151,3.3157,3.54805,3.68532,3.27625
9.31579,3.69425,3.80511,3.58413,3.50969,3.87998,3.98888,3.3996,3.54595,3.84258,3.7969,3.87172,3.79631,3.40906,3.54464,3.27349,3.13628,3.68157,3.57997,3.2385,3.51168,3.30645,3.53816,3.67504,3.26711
9.32794,3.68394,3.7945,3.57413,3.4999,3.86915,3.97775,3.39011,3.53606,3.83186,3.78631,3.86092,3.78572,3.39955,3.53475,3.26436,3.12753,3.6713,3.56999,3.22946,3.50189,3.29722,3.52829,3.66479,3.258
9.34008,3.67367,3.78391,3.56416,3.49014,3.85836,3.96666,3.38066,3.52619,3.82117,3.77574,3.85015,3.77516,3.39007,3.52489,3.25525,3.11881,3.66105,3.56003,3.22045,3.49212,3.28803,3.51844,3.65456,3.24891
9.35223,3.66342,3.77336,3.55422,3.4804,3.8476,3.95559,3.37123,3.51635,3.81052,3.76521,3.83941,3.76463,3.38061,3.51506,3.24617,3.11011,3.65084,3.5501,3.21147,3.48237,3.27885,3.50863,3.64437,3.23985
9.36437,3.6532,3.76283,3.5443,3.47069,3.83686,3.94456,3.36182,3.50655,3.79989,3.75471,3.8287,3.75413,3.37118,3.50525,3.23711,3.10143,3.64066,3.54019,3.20251,3.47266,3.26971,3.49884,3.6342,3.23081
9.37652,3.64301,3.75234,3.53442,3.46101,3.82616,3.93356,3.35244,3.49676,3.78929,3.74423,3.81802,3.74366,3.36178,3.49547,3.22808,3.09278,3.6305,3.53032,3.19358,3.46297,3.26059,3.48908,3.62406,3.2218
9.38866,3.63285,3.74187,3.52456,3.45136,3.81549,3.92258,3.34309,3.48701,3.77872,3.73379,3.80737,3.73322,3.3524,3.48572,3.21908,3.08415,3.62037,3.52047,3.18467,3.45331,3.25149,3.47935,3.61395,3.21281
9.40081,3.62271,3.73143,3.51473,3.44173,3.80484,3.91164,3.33377,3.47728,3.76817,3.72337,3.79675,3.7228,3.34305,3.476,3.2101,3.07555,3.61027,3.51065,3.17579,3.44368,3.24242,3.46964,3.60387,3.20385
9.41296,3.61261,3.72102,3.50492,3.43213,3.79423,3.90073,3.32447,3.46758,3.75766,3.71299,3.78616,3.71242,3.33372,3.4663,3.20114,3.06697,3.6002,3.50085,3.16693,3.43407,3.23337,3.45996,3.59382,3.19491
9.4251,3.60253,3.71064,3.49514,3.42255,3.78365,3.88985,3.31519,3.45791,3.74718,3.70263,3.7756,3.70206,3.32442,3.45663,3.19221,3.05841,3.59016,3.49109,3.15809,3.42449,3.22435,3.45031,3.58379,3.186
9.43725,3.59248,3.70029,3.48539,3.41301,3.77309,3.879,3.30595,3.44826,3.73673,3.6923,3.76507,3.69173,3.31515,3.44699,3.18331,3.04988,3.58014,3.48135,3.14928,3.41494,3.21536,3.44068,3.5738,3.17711
9.44939,3.58246,3.68997,3.47567,3.40349,3.76257,3.86818,3.29672,3.43864,3.7263,3.682,3.75457,3.68144,3.3059,3.43737,3.17443,3.04137,3.57016,3.47164,3.1405,3.40541,3.20639,3.43109,3.56383,3.16825
9.46154,3.57247,3.67968,3.46598,3.39399,3.75207,3.85739,3.28753,3.42905,3.71591,3.67173,3.74409,3.67117,3.29668,3.42778,3.16557,3.03289,3.5602,3.46195,3.13174,3.39591,3.19745,3.42151,3.55388,3.15941
9.47368,3.5625,3.66941,3.45631,3.38453,3.7416,3.84663,3.27836,3.41949,3.70554,3.66149,3.73365,3.66093,3.28748,3.41822,3.15674,3.02443,3.55027,3.4523,3.123,3.38644,3.18853,3.41197,3.54397,3.15059
9.48583,3.55256,3.65918,3.44667,3.37508,3.73117,3.8359,3.26921,3.40995,3.69521,3.65127,3.72323,3.65071,3.27831,3.40869,3.14793,3.01599,3.54036,3.44267,3.11429,3.37699,3.17963,3.40245,3.53408,3.14181
9.49798,3.54265,3.64897,3.43705,3.36567,3.72076,3.82519,3.26009,3.40044,3.6849,3.64109,3.71285,3.64053,3.26916,3.39918,3.13915,3.00758,3.53049,3.43306,3.1056,3.36757,3.17076,3.39296,3.52423,3.13304
9.51012,3.53277,3.63879,3.42746,3.35628,3.71038,3.81452,3.251,3.39095,3.67462,3.63093,3.70249,3.63037,3.26005,3.38969,3.1304,2.99919,3.52064,3.42348,3.09694,3.35818,3.16192,3.3835,3.51439,3.1243
9.52227,3.52292,3.62864,3.4179,3.34692,3.70003,3.80388,3.24193,3.38149,3.66437,3.6208,3.69216,3.62025,3.25095,3.38024,3.12166,2.99082,3.51082,3.41393,3.0883,3.34881,3.1531,3.37406,3.50459,3.11559
9.53441,3.51309,3.61852,3.40837,3.33758,3.68971,3.79327,3.23289,3.37206,3.65415,3.6107,3.68186,3.61015,3.24188,3.37081,3.11295,2.98248,3.50102,3.40441,3.07968,3.33947,3.1443,3.36464,3.49481,3.10689
9.54656,3.50329,3.60842,3.39886,3.32827,3.67941,3.78269,3.22387,3.36265,3.64395,3.60063,3.67159,3.60008,3.23284,3.3614,3.10427,2.97416,3.49126,3.39491,3.07109,3.33015,3.13553,3.35526,3.48506,3.09823
9.5587,3.49352,3.59836,3.38938,3.31899,3.66915,3.77214,3.21487,3.35327,3.63379,3.59059,3.66135,3.59003,3.22382,3.35203,3.09561,2.96586,3.48152,3.38544,3.06252,3.32086,3.12678,3.3459,3.47534,3.08958
9.57085,3.48377,3.58832,3.37992,3.30973,3.65892,3.76162,3.20591,3.34392,3.62365,3.58057,3.65113,3.58002,3.21483,3.34268,3.08698,2.95759,3.4718,3.376,3.05398,3.3116,3.11806,3.33656,3.46565,3.08097
9.583,3.47405,3.57831,3.3705,3.3005,3.64871,3.75112,3.19696,3.33459,3.61354,3.57058,3.64095,3.57003,3.20586,3.33335,3.07836,2.94934,3.46212,3.36658,3.04546,3.30236,3.10936,3.32726,3.45598,3.07237
9.59514,3.46436,3.56833,3.36109,3.29129,3.63853,3.74066,3.18805,3.32529,3.60346,3.56062,3.63079,3.56007,3.19692,3.32405,3.06978,2.94111,3.45246,3.35719,3.03696,3.29315,3.10069,3.31797,3.44634,3.0638
9.60729,3.4547,3.55837,3.35172,3.28211,3.62838,3.73022,3.17915,3.31601,3.59341,3.55069,3.62067,3.55014,3.188,3.31478,3.06121,2.9329,3.44283,3.34782,3.02849,3.28396,3.09204,3.30872,3.43673,3.05525
9.61943,3.44506,3.54845,3.34237,3.27295,3.61826,3.71982,3.17028,3.30676,3.58339,3.54078,3.61057,3.54024,3.1791,3.30553,3.05267,2.92472,3.43323,3.33849,3.02004,3.2748,3.08341,3.29949,3.42714,3.04673
9.63158,3.43545,3.53855,3.33304,3.26382,3.60817,3.70944,3.16144,3.29754,3.57339,3.53091,3.60049,3.53036,3.17024,3.29631,3.04416,2.91656,3.42365,3.32917,3.01162,3.26567,3.07481,3.29028,3.41758,3.03823
9.64372,3.42587,3.52868,3.32375,3.25472,3.5981,3.69909,3.15262,3.28834,3.56342,3.52106,3.59045,3.52052,3.16139,3.28712,3.03567,2.90843,3.4141,3.31989,3.00322,3.25656,3.06623,3.28111,3.40804,3.02976
9.65587,3.41631,3.51883,3.31448,3.24564,3.58806,3.68878,3.14383,3.27917,3.55348,3.51124,3.58043,3.5107,3.15257,3.27795,3.0272,2.90031,3.40457,3.31062,2.99484,3.24747,3.05768,3.27195,3.39854,3.0213
9.66802,3.40678,3.50902,3.30523,3.23658,3.57805,3.67849,3.13506,3.27002,3.54357,3.50144,3.57045,3.5009,3.14378,3.2688,3.01875,2.89222,3.39508,3.30139,2.98649,3.23841,3.04915,3.26283,3.38906,3.01288
9.68016,3.39728,3.49923,3.29601,3.22756,3.56807,3.66822,3.12631,3.2609,3.53369,3.49167,3.56049,3.49114,3.13501,3.25968,3.01033,2.88416,3.3856,3.29218,2.97815,3.22938,3.04064,3.25372,3.3796,3.00447
9.69231,3.3878,3.48947,3.28681,3.21855,3.55812,3.65799,3.11759,3.2518,3.52383,3.48193,3.55055,3.4814,3.12626,3.25059,3.00193,2.87611,3.37616,3.283,2.96985,3.22037,3.03216,3.24465,3.37017,2.99609
9.70445,3.37835,3.47973,3.27765,3.20957,3.54819,3.64779,3.10889,3.24273,3.514,3.47222,3.54065,3.47169,3.11754,3.24152,2.99356,2.86809,3.36674,3.27384,2.96156,3.21139,3.0237,3.2356,3.36077,2.98773
9.7166,3.36893,3.47003,3.2685,3.20062,3.5383,3.63761,3.10022,3.23368,3.5042,3.46253,3.53077,3.462,3.10884,3.23248,2.98521,2.86009,3.35735,3.2647,2.9533,3.20243,3.01527,3.22657,3.3514,2.9794
9.72874,3.35953,3.46035,3.25939,3.19169,3.52843,3.62746,3.09157,3.22466,3.49442,3.45288,3.52092,3.45234,3.10017,3.22346,2.97688,2.85211,3.34798,3.2556,2.94506,3.19349,3.00685,3.21757,3.34205,2.97109
9.74089,3.35016,3.45069,3.25029,3.18279,3.51858,3.61735,3.08295,3.21567,3.48467,3.44324,3.5111,3.44271,3.09152,3.21447,2.96858,2.84415,3.33864,3.24651,2.93685,3.18458,2.99847,3.20859,3.33272,2.9628
9.75304,3.34081,3.44107,3.24123,3.17391,3.50877,3.60725,3.07435,3.2067,3.47495,3.43364,3.50131,3.43311,3.0829,3.2055,2.9603,2.83622,3.32933,3.23746,2.92865,3.1757,2.9901,3.19964,3.32343,2.95453
9.76518,3.33149,3.43147,3.23218,3.16506,3.49898,3.59719,3.06577,3.19775,3.46526,3.42406,3.49154,3.42353,3.0743,3.19656,2.95204,2.8283,3.32004,3.22843,2.92048,3.16684,2.98176,3.19072,3.31416,2.94629
9.77733,3.3222,3.4219,3.22317,3.15623,3.48922,3.58716,3.05722,3.18883,3.45559,3.41451,3.4818,3.41398,3.06572,3.18764,2.9438,2.82041,3.31078,3.21942,2.91234,3.15801,2.97344,3.18181,3.30491,2.93807
9.78947,3.31293,3.41235,3.21418,3.14742,3.47949,3.57715,3.04869,3.17994,3.44595,3.40498,3.47209,3.40446,3.05717,3.17875,2.93559,2.81255,3.30155,3.21044,2.90421,3.1492,2.96515,3.17294,3.29569,2.92987
9.80162,3.30369,3.40283,3.20521,3.13864,3.46978,3.56717,3.04019,3.17107,3.43634,3.39548,3.4624,3.39496,3.04864,3.16988,2.9274,2.8047,3.29234,3.20148,2.89611,3.14041,2.95688,3.16409,3.2865,2.9217
9.81377,3.29447,3.39334,3.19627,3.12989,3.4601,3.55722,3.03171,3.16222,3.42675,3.38601,3.45274,3.38549,3.04014,3.16104,2.91923,2.79688,3.28315,3.19255,2.88803,3.13165,2.94863,3.15526,3.27733,2.91355
9.82591,3.28528,3.38387,3.18735,3.12116,3.45045,3.5473,3.02325,3.1534,3.4172,3.37657,3.44311,3.37605,3.03166,3.15222,2.91109,2.78907,3.27399,3.18365,2.87998,3.12292,2.9404,3.14646,3.26819,2.90542
9.83806,3.27612,3.37443,3.17846,3.11245,3.44082,3.5374,3.01482,3.1446,3.40766,3.36715,3.43351,3.36663,3.0232,3.14343,2.90297,2.78129,3.26486,3.17477,2.87194,3.1142,2.9322,3.13768,3.25907,2.89732
9.8502,3.26698,3.36502,3.1696,3.10377,3.43122,3.52753,3.00641,3.13583,3.39816,3.35776,3.42393,3.35724,3.01477,3.13466,2.89487,2.77354,3.25575,3.16591,2.86393,3.10552,2.92402,3.12893,3.24998,2.88924
9.86235,3.25787,3.35563,3.16075,3.09511,3.42165,3.51769,2.99802,3.12708,3.38868,3.34839,3.41438,3.34787,3.00636,3.12592,2.8868,2.7658,3.24667,3.15708,2.85594,3.09685,2.91586,3.1202,3.24091,2.88118
9.87449,3.24878,3.34627,3.15194,3.08648,3.41211,3.50788,2.98966,3.11836,3.37922,3.33905,3.40485,3.33853,2.99797,3.1172,2.87874,2.75808,3.23761,3.14827,2.84797,3.08821,2.90773,3.1115,3.23187,2.87314
9.88664,3.23972,3.33694,3.14314,3.07787,3.40259,3.4981,2.98132,3.10966,3.3698,3.32973,3.39535,3.32922,2.98961,3.1085,2.87071,2.75039,3.22858,3.13949,2.84003,3.0796,2.89962,3.10282,3.22286,2.86512
9.89879,3.23068,3.32763,3.13438,3.06928,3.3931,3.48834,2.973,3.10098,3.3604,3.32044,3.38588,3.31993,2.98127,3.09983,2.8627,2.74272,3.21957,3.13073,2.83211,3.07101,2.89153,3.09416,3.21387,2.85713
9.91093,3.22167,3.31835,3.12563,3.06072,3.38363,3.47861,2.96471,3.09233,3.35102,3.31118,3.37644,3.31067,2.97295,3.09118,2.85472,2.73507,3.21059,3.122,2.82421,3.06244,2.88346,3.08553,3.2049,2.84916
9.92308,3.21268,3.30909,3.11691,3.05218,3.37419,3.4689,2.95644,3.08371,3.34168,3.30195,3.36702,3.30144,2.96466,3.08256,2.84675,2.72744,3.20164,3.11329,2.81633,3.0539,2.87542,3.07692,3.19596,2.84121
9.93522,3.20372,3.29986,3.10822,3.04366,3.36478,3.45923,2.94819,3.07511,3.33235,3.29273,3.35763,3.29223,2.95639,3.07396,2.83881,2.71983,3.19271,3.1046,2.80847,3.04538,2.8674,3.06834,3.18704,2.83329
9.94737,3.19478,3.29065,3.09955,3.03517,3.3554,3.44958,2.93997,3.06653,3.32306,3.28355,3.34826,3.28304,2.94814,3.06538,2.83089,2.71224,3.1838,3.09594,2.80064,3.03688,2.8594,3.05978,3.17815,2.82538
9.95951,3.18587,3.28148,3.0909,3.02671,3.34604,3.43995,2.93176,3.05797,3.31379,3.27439,3.33892,3.27389,2.93992,3.05683,2.823,2.70467,3.17492,3.08731,2.79282,3.02841,2.85142,3.05124,3.16929,2.8175
9.97166,3.17698,3.27232,3.08228,3.01826,3.3367,3.43036,2.92359,3.04944,3.30454,3.26526,3.32961,3.26475,2.93171,3.04831,2.81512,2.69713,3.16606,3.07869,2.78503,3.01996,2.84347,3.04273,3.16045,2.80964
9.98381,3.16812,3.26319,3.07368,3.00984,3.32739,3.42079,2.91543,3.04094,3.29533,3.25615,3.32032,3.25565,2.92354,3.0398,2.80727,2.6896,3.15723,3.0701,2.77726,3.01154,2.83554,3.03424,3.15163,2.8018
9.99595,3.15928,3.25409,3.06511,3.00145,3.31811,3.41125,2.9073,3.03245,3.28613,3.24706,3.31106,3.24656,2.91538,3.03132,2.79944,2.6821,3.14842,3.06154,2.76952,3.00314,2.82763,3.02578,3.14284,2.79399
10,3.15634,3.25106,3.06225,2.99865,3.31502,3.40807,2.90459,3.02963,3.28307,3.24404,3.30797,3.24354,2.91267,3.0285,2.79683,2.6796,3.14549,3.05869,2.76694,3.00034,2.82499,3.02296,3.13991,2.79139
10.0081,3.15047,3.24501,3.05656,2.99308,3.30885,3.40173,2.89919,3.02399,3.27697,3.23801,3.30182,3.23751,2.90725,3.02287,2.79163,2.67462,3.13964,3.053,2.76179,2.99476,2.81974,3.01734,3.13407,2.78619
10.0202,3.14168,3.23596,3.04803,2.98473,3.29962,3.39224,2.8911,3.01556,3.26783,3.22897,3.29261,3.22848,2.89914,3.01443,2.78384,2.66716,3.13088,3.04448,2.75409,2.98641,2.81187,3.00892,3.12533,2.77842
10.0324,3.13292,3.22693,3.03953,2.9764,3.29042,3.38278,2.88303,3.00715,3.25871,3.21997,3.28342,3.21947,2.89105,3.00602,2.77607,2.65972,3.12215,3.03599,2.7464,2.97808,2.80403,3.00053,3.11661,2.77067
10.0445,3.12418,3.21793,3.03105,2.9681,3.28124,3.37334,2.87499,2.99876,3.24962,3.21098,3.27426,3.21049,2.88298,2.99764,2.76833,2.6523,3.11344,3.02752,2.73874,2.96977,2.7962,2.99216,3.10792,2.76294
10.0567,3.11546,3.20895,3.02259,2.95982,3.27209,3.36393,2.86697,2.99039,3.24055,3.20203,3.26513,3.20153,2.87494,2.98928,2.76061,2.6449,3.10475,3.01908,2.7311,2.96148,2.7884,2.98381,3.09925,2.75523
10.0688,3.10677,3.2,3.01416,2.95156,3.26296,3.35455,2.85897,2.98205,3.23151,3.19309,3.25602,3.1926,2.86692,2.98094,2.75291,2.63752,3.09609,3.01065,2.72348,2.95322,2.78063,2.97549,3.0906,2.74755
10.081,3.0981,3.19108,3.00575,2.94333,3.25386,3.34519,2.851,2.97373,3.2225,3.18419,3.24694,3.1837,2.85892,2.97262,2.74523,2.63016,3.08745,3.00225,2.71588,2.94498,2.77287,2.96719,3.08198,2.73988
10.0931,3.08946,3.18217,2.99737,2.93512,3.24478,3.33586,2.84305,2.96544,3.21351,3.1753,3.23788,3.17482,2.85095,2.96433,2.73757,2.62283,3.07884,2.99388,2.70831,2.93677,2.76513,2.95891,3.07338,2.73224
10.1053,3.08084,3.1733,2.98901,2.92693,3.23573,3.32655,2.83512,2.95716,3.20455,3.16645,3.22885,3.16596,2.843,2.95606,2.72993,2.61551,3.07025,2.98553,2.70075,2.92858,2.75742,2.95065,3.06481,2.72462
10.1174,3.07225,3.16445,2.98067,2.91876,3.2267,3.31727,2.82721,2.94891,3.19561,3.15761,3.21984,3.15713,2.83507,2.94781,2.72232,2.60821,3.06169,2.9772,2.69322,2.92041,2.74973,2.94242,3.05626,2.71702
10.1296,3.06368,3.15562,2.97235,2.91062,3.2177,3.30802,2.81932,2.94069,3.18669,3.1488,3.21086,3.14832,2.82716,2.93959,2.71472,2.60094,3.05315,2.96889,2.68571,2.91226,2.74206,2.93421,3.04773,2.70944
10.1417,3.05513,3.14682,2.96406,2.9025,3.20873,3.29879,2.81145,2.93249,3.1778,3.14002,3.2019,3.13954,2.81927,2.93139,2.70715,2.59368,3.04463,2.96061,2.67821,2.90413,2.73441,2.92603,3.03923,2.70188
10.1538,3.04661,3.13804,2.95579,2.89441,3.19977,3.28959,2.80361,2.9243,3.16894,3.13126,3.19297,3.13078,2.8114,2.92321,2.6996,2.58645,3.03613,2.95235,2.67074,2.89603,2.72678,2.91787,3.03075,2.69434
10.166,3.03811,3.12928,2.94755,2.88633,3.19085,3.28041,2.79579,2.91615,3.1601,3.12253,3.18406,3.12205,2.80356,2.91506,2.69207,2.57923,3.02766,2.94412,2.66329,2.88795,2.71917,2.90973,3.0223,2.68683
10.1781,3.02964,3.12055,2.93933,2.87828,3.18195,3.27126,2.78799,2.90801,3.15128,3.11382,3.17518,3.11334,2.79574,2.90693,2.68456,2.57204,3.01922,2.9359,2.65586,2.8799,2.71159,2.90161,3.01387,2.67933
10.1903,3.02118,3.11185,2.93113,2.87025,3.17307,3.26214,2.78021,2.8999,3.14249,3.10513,3.16632,3.10465,2.78794,2.89882,2.67707,2.56486,3.0108,2.92771,2.64845,2.87186,2.70402,2.89351,3.00546,2.67186
10.2024,3.01276,3.10317,2.92295,2.86224,3.16422,3.25304,2.77246,2.89181,3.13373,3.09647,3.15749,3.09599,2.78016,2.89073,2.6696,2.55771,3.0024,2.91955,2.64107,2.86385,2.69648,2.88544,2.99707,2.6644
10.2146,3.00435,3.09451,2.9148,2.85426,3.15539,3.24396,2.76473,2.88374,3.12498,3.08783,3.14868,3.08735,2.77241,2.88267,2.66215,2.55057,2.99402,2.9114,2.6337,2.85586,2.68896,2.87739,2.98871,2.65697
10.2267,2.99597,3.08588,2.90666,2.8463,3.14659,3.23491,2.75701,2.8757,3.11627,3.07922,3.1399,3.07874,2.76468,2.87462,2.65473,2.54346,2.98567,2.90328,2.62635,2.8479,2.68146,2.86937,2.98038,2.64956
10.2389,2.98761,3.07727,2.89856,2.83836,3.13781,3.22589,2.74932,2.86768,3.10757,3.07063,3.13114,3.07015,2.75696,2.8666,2.64732,2.53636,2.97734,2.89518,2.61902,2.83995,2.67398,2.86136,2.97206,2.64217
10.251,2.97928,3.06869,2.89047,2.83044,3.12906,3.21689,2.74165,2.85968,3.0989,3.06206,3.12241,3.06159,2.74927,2.85861,2.63994,2.52928,2.96904,2.8871,2.61172,2.83203,2.66652,2.85338,2.96377,2.6348
10.2632,2.97097,3.06013,2.88241,2.82254,3.12033,3.20791,2.734,2.8517,3.09026,3.05352,3.1137,3.05305,2.7416,2.85063,2.63257,2.52223,2.96075,2.87905,2.60443,2.82413,2.65908,2.84542,2.9555,2.62745
10.2753,2.96268,3.05159,2.87437,2.81467,3.11163,3.19897,2.72638,2.84375,3.08164,3.045,3.10501,3.04453,2.73395,2.84268,2.62523,2.51519,2.95249,2.87102,2.59717,2.81625,2.65166,2.83748,2.94726,2.62012
10.2874,2.95442,3.04308,2.86635,2.80682,3.10295,3.19004,2.71877,2.83581,3.07304,3.03651,3.09635,3.03604,2.72633,2.83475,2.6179,2.50818,2.94426,2.86301,2.58992,2.8084,2.64426,2.82957,2.93904,2.61281
10.2996,2.94617,3.03459,2.85835,2.79899,3.09429,3.18114,2.71119,2.8279,3.06447,3.02803,3.08771,3.02757,2.71872,2.82684,2.6106,2.50118,2.93604,2.85502,2.5827,2.80056,2.63689,2.82167,2.93084,2.60552
10.3117,2.93796,3.02612,2.85038,2.79118,3.08566,3.17227,2.70362,2.82001,3.05592,3.01959,3.0791,3.01912,2.71114,2.81896,2.60332,2.4942,2.92785,2.84706,2.57549,2.79275,2.62953,2.8138,2.92266,2.59825
10.3239,2.92976,3.01768,2.84243,2.78339,3.07705,3.16342,2.69608,2.81215,3.0474,3.01116,3.07051,3.0107,2.70358,2.81109,2.59606,2.48724,2.91969,2.83912,2.56831,2.78496,2.6222,2.80595,2.91451,2.591
10.336,2.92159,3.00926,2.8345,2.77563,3.06847,3.15459,2.68856,2.8043,3.0389,3.00276,3.06194,3.0023,2.69603,2.80325,2.58881,2.48031,2.91154,2.8312,2.56114,2.77719,2.61488,2.79813,2.90638,2.58377
10.3482,2.91344,3.00087,2.82659,2.76789,3.05991,3.14579,2.68106,2.79648,3.03042,2.99439,3.0534,2.99393,2.68851,2.79543,2.58159,2.47339,2.90342,2.8233,2.554,2.76944,2.60759,2.79032,2.89827,2.57657
10.3603,2.90531,2.9925,2.81871,2.76016,3.05137,3.13702,2.67358,2.78868,3.02196,2.98604,3.04488,2.98558,2.68101,2.78763,2.57439,2.46649,2.89532,2.81542,2.54687,2.76172,2.60031,2.78254,2.89019,2.56938
10.3725,2.8972,2.98415,2.81084,2.75247,3.04286,3.12827,2.66612,2.7809,3.01353,2.97771,3.03639,2.97725,2.67353,2.77986,2.56721,2.45961,2.88724,2.80757,2.53977,2.75401,2.59306,2.77477,2.88212,2.56221
10.3846,2.88912,2.97582,2.803,2.74479,3.03437,3.11954,2.65869,2.77314,3.00513,2.9694,3.02792,2.96894,2.66608,2.7721,2.56005,2.45275,2.87919,2.79974,2.53268,2.74633,2.58582,2.76703,2.87408,2.55506
